,station_id,num_ebikes_available,num_bikes_available,num_docks_available,legacy_id,is_renting,last_reported,eightd_has_available_keys,is_installed,num_bikes_disabled,is_returning,num_docks_disabled,last_update,num_scooters_unavailable,num_scooters_available
1728,8f3a6711-fd05-4ce1-acf8-9d72b4a1bf97,1,2,18,3886,1,1691891788,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1729,7af717b9-99ce-4cce-94b4-b445a40537a1,0,19,1,3774,1,1691891787,False,1,2,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1730,067b53bd-33bf-4698-8103-3931a5f32a37,0,1,16,4770,1,1691891787,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1731,ee1d39c5-47c8-4527-9456-3719c50b7be5,0,14,4,3933,1,1691891787,False,1,0,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1732,1828968462257099768,0,0,19,1828968462257099768,1,1691891792,False,1,0,1,0,2023-08-13 01:45:15.171195,,
1733,5ffde991-1125-443e-bc97-6827b2b9c97b,1,16,5,3850,1,1691891791,False,1,4,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1734,dfb8b9c8-3006-4b76-963a-95f7471dc0a8,0,5,16,4377,1,1691891792,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1735,66de077f-0aca-11e7-82f6-3863bb44ef7c,4,44,10,3323,1,1691891790,False,1,5,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1736,28a2436d-a52b-4fa4-874c-e096012a926d,0,17,1,4448,1,1691891791,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1737,1b962833-d769-418e-b1ef-5a183bb5eb1a,1,12,3,4041,1,1691891791,False,1,2,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1738,66dcc44a-0aca-11e7-82f6-3863bb44ef7c,1,6,9,3057,1,1691891796,False,1,3,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1739,66dcf922-0aca-11e7-82f6-3863bb44ef7c,5,23,4,3087,1,1691891796,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1740,971cddfa-695e-4b44-ba8b-26154ab4a83b,11,12,2,4132,1,1691891796,False,1,5,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1741,66dd9b0f-0aca-11e7-82f6-3863bb44ef7c,3,21,13,3231,1,1691891796,False,1,4,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1742,822d96e8-fb6c-463a-b866-aec9e408ad5e,1,17,1,3565,1,1691891796,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1743,82b97827-1801-4b7b-b3de-16447a8dd025,1,10,8,4899,1,1691891794,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1744,298d4e45-c6d2-45f1-a07a-11606026a6e4,1,14,7,3953,1,1691891790,False,1,4,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1745,af72781c-fe0b-4b73-a7df-201f9780ea9c,3,43,3,3740,1,1691891789,False,1,4,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1746,66db2f4c-0aca-11e7-82f6-3863bb44ef7c,2,10,72,150,1,1691891795,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1747,36aaebb9-ef10-41a5-b20b-753bf8a3fed8,0,0,17,4053,1,1691891795,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1748,398ebef6-dcc2-4305-b1d2-47efafdaa85c,1,3,18,4939,1,1691891795,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1749,00d3e65e-b614-4408-aaa9-939ed96ce645,3,42,6,3739,1,1691891792,False,1,4,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1750,66de0c43-0aca-11e7-82f6-3863bb44ef7c,1,22,2,3332,1,1691891793,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1751,1ecc9936-ee0c-44b2-baa8-237564c8e4fd,0,39,6,4594,1,1691891794,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1752,b43ecf62-4c9d-4b06-ac9a-5837084f769f,1,11,12,4430,1,1691891790,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1753,33af8810-cda5-4b61-9c38-0235f9d59aaa,1,27,0,4409,1,1691891797,False,1,3,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1754,66dbcb2f-0aca-11e7-82f6-3863bb44ef7c,2,25,5,362,1,1691891797,False,1,3,1,24,2023-08-13 01:45:15.171195,0.0,0.0
1755,26599393-b967-44a6-a998-cb72ca53cd9e,0,12,5,4018,1,1691891801,False,1,3,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1756,18b19467-28ac-4496-b3e4-f6028b1c5105,1,1,25,3839,1,1691891801,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1757,1792225684155730482,4,20,1,1792225684155730482,1,1691891800,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1758,992da9aa-87a6-4034-a24e-6a749593972f,0,18,7,4561,1,1691891801,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1759,ce700c09-6095-4b20-ab65-07defdd1a7d7,0,14,7,4271,1,1691891801,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1760,ee70b21e-4a95-4bdf-802c-50f83a76971d,4,4,21,3847,1,1691891798,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1761,66dcc3e5-0aca-11e7-82f6-3863bb44ef7c,1,11,7,3056,1,1691891798,False,1,4,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1762,941ea42c-47fe-4d63-a6f5-e0e200f01633,4,8,10,5056,1,1691891798,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1763,c4377169-c19e-47e1-90a4-c4e14bb41601,4,20,2,4973,1,1691891803,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1764,66db43b5-0aca-11e7-82f6-3863bb44ef7c,5,16,0,258,1,1691891803,False,1,6,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1765,d5cb6e67-addb-46d4-93e7-832371736d45,3,23,7,3986,1,1691891804,False,1,5,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1766,4bc6f4d0-edd5-4eb0-a704-f7ce0d693aac,0,1,19,4556,1,1691891804,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1767,489ea600-9ffc-4a4f-b304-1220f5269e09,2,7,12,4573,1,1691891804,False,1,0,1,2,2023-08-13 01:45:15.171195,0.0,0.0
1768,1834145204469569922,4,9,15,1834145204469569922,1,1691891802,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1769,c829b6af-002b-4d04-af56-6924d4ad0aa2,3,9,12,4434,1,1691891802,False,1,7,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1770,66dc176f-0aca-11e7-82f6-3863bb44ef7c,7,66,7,439,1,1691891803,False,1,5,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1771,1817432709747753390,1,22,0,1817432709747753390,1,1691891803,False,1,3,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1772,66dbefee-0aca-11e7-82f6-3863bb44ef7c,3,12,1,400,1,1691891799,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1773,8c2ed08f-1660-4db8-9168-4709427c23ed,1,10,6,3595,1,1691891802,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1774,66dc42a0-0aca-11e7-82f6-3863bb44ef7c,5,25,2,479,1,1691891807,False,1,4,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1775,fe6f022b-7fdb-44fe-80bb-cbfc500959bf,0,2,19,3984,1,1691891807,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1776,66de0a0a-0aca-11e7-82f6-3863bb44ef7c,3,18,5,3329,1,1691891807,False,1,4,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1777,13b82a41-c25b-428f-a07b-5f5d8340c6f2,1,14,1,4513,1,1691891807,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1778,66dbf215-0aca-11e7-82f6-3863bb44ef7c,2,17,28,405,1,1691891807,False,1,6,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1779,66ddeb67-0aca-11e7-82f6-3863bb44ef7c,1,25,0,3308,1,1691891808,False,1,1,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1780,66dc7c31-0aca-11e7-82f6-3863bb44ef7c,0,5,18,512,1,1691891809,False,1,3,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1781,e36b5913-8e46-4c2a-b9be-73bdf8ee548b,12,28,24,3725,1,1691891809,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1782,b4ae292d-5e89-4c58-8154-0496893394b5,1,2,17,4210,1,1691891809,False,1,4,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1783,d9160982-2d9b-4f08-9469-a559a7b62809,1,9,77,3711,1,1691891804,False,1,4,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1784,f6cf3ecc-b3ad-4291-8c24-277f28f64ba1,1,20,1,3780,1,1691891804,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1785,66dd3cb4-0aca-11e7-82f6-3863bb44ef7c,3,4,29,3130,1,1691891805,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1786,66dbc7d2-0aca-11e7-82f6-3863bb44ef7c,0,28,3,356,1,1691891805,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1787,66dc0e99-0aca-11e7-82f6-3863bb44ef7c,0,91,19,426,1,1691891805,False,1,4,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1788,66ddd545-0aca-11e7-82f6-3863bb44ef7c,2,43,35,3263,1,1691891805,False,1,10,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1789,66ddf310-0aca-11e7-82f6-3863bb44ef7c,1,30,6,3321,1,1691891805,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1790,9206af28-03bf-43e3-a8b0-354792921466,4,13,8,4955,1,1691891810,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1791,c8197f4b-02b0-4cc3-96af-df5fec27a279,4,15,2,3955,1,1691891810,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1792,66dca5f3-0aca-11e7-82f6-3863bb44ef7c,2,23,23,2017,1,1691891810,False,1,3,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1793,0e8bfd72-c494-4d3e-85e2-4f98b801fe3b,2,3,15,4994,1,1691891810,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1794,92ffa9d6-8cb1-44cf-8059-391b03d58071,0,2,23,4579,1,1691891810,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1795,3b530cff-dd26-4cfd-b570-a85fd53354fe,1,21,17,3906,1,1691891815,False,1,8,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1796,32d3adc3-c3dd-4a97-a4db-95d467f3c3aa,6,13,14,3545,1,1691891815,False,1,4,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1797,57f144cb-375d-4eee-b458-e288116cb8f7,1,15,4,4757,1,1691891815,False,1,1,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1798,1d440638-ec50-4ccb-9a82-0e3247a87c63,0,3,34,4721,1,1691891815,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1799,66dce660-0aca-11e7-82f6-3863bb44ef7c,3,15,5,3072,1,1691891816,False,1,3,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1800,66dde271-0aca-11e7-82f6-3863bb44ef7c,1,8,36,3287,1,1691891816,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1801,5b4a4b20-539b-47c1-9228-1f1f124b3ec9,3,22,0,4488,1,1691891816,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1802,66db3e32-0aca-11e7-82f6-3863bb44ef7c,0,43,2,242,1,1691891817,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1803,a6492ad5-d13e-48b0-a0d5-08e60ad93e53,2,26,37,4733,1,1691891813,False,1,5,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1804,57323c8c-6d00-4e09-b188-dc036388753f,0,13,5,5002,1,1691891813,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1805,5fdf435f-6080-4b1d-966c-3b9d08450c4d,1,15,2,3929,1,1691891813,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1806,66dcf30d-0aca-11e7-82f6-3863bb44ef7c,3,19,4,3082,1,1691891813,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1807,d7c56fef-1bf9-4315-85af-8638c534b402,1,5,27,4244,1,1691891814,False,1,4,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1808,7c7cb750-6613-48a4-bfae-9240968f1fad,0,4,29,4726,1,1691891814,False,1,2,1,4,2023-08-13 01:45:15.171195,0.0,0.0
1809,3a51a25f-3e9b-4aea-84ee-39e9a3acc7fd,0,11,11,5029,1,1691891815,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1810,44a43ebf-cacf-4251-9ceb-e1c331ef1673,1,15,2,4396,1,1691891811,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1811,89ff4db3-8a29-4565-a366-6fea4b3afc39,3,17,0,4460,1,1691891812,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1812,bda1fab4-5065-42df-a8ff-514e6064ab6e,2,19,0,5044,1,1691891812,False,1,3,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1813,b53b5e8f-9503-48d1-b3e3-9347ecef38e2,0,4,31,3904,1,1691891812,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1814,9be6c750-85b6-4e81-bace-1a8ffe941d7b,4,6,14,4909,1,1691891810,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1815,66db3fc9-0aca-11e7-82f6-3863bb44ef7c,7,21,53,247,1,1691891811,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1816,f199ad14-367d-49f1-a814-a1560b006a43,4,10,10,4880,1,1691891811,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1817,a5bd1f58-7df8-4df6-9636-372f1bc194be,5,36,0,4474,1,1691891821,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1818,46bdd925-fb6c-4654-85d8-e0db4da62abf,12,33,1,3553,1,1691891821,False,1,3,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1819,2fe3e166-2d2f-41c8-b522-fdf8ee3ae16f,1,2,13,4983,1,1691891823,False,1,4,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1820,a82599ce-99ca-4670-8053-baada198034a,2,39,18,4426,1,1691891824,False,1,2,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1821,c0f952d9-538e-4836-b936-fa97123cbf13,2,2,17,3868,1,1691891818,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1822,b9b58379-b29a-4fa8-ba72-c647728e1686,1,11,10,4863,1,1691891818,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1823,99b7c9a5-9679-417f-b884-21c4b240aa99,8,18,0,4445,1,1691891818,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1824,1817432346178415570,1,20,0,1817432346178415570,1,1691891818,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1825,178bad16-1b02-4264-94c0-a8fd0faa60fe,2,3,31,4403,1,1691891818,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1826,6cb5fac5-f7e8-4ec9-94cf-816771d91ecd,0,17,10,4290,1,1691891825,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1827,00284700-9d22-42ce-8485-113fed9879c1,1,4,11,3691,1,1691891822,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1828,1dba415a-2c46-419e-838d-7e068b8d7d6f,1,18,5,4389,1,1691891822,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1829,479befd9-61f0-4524-a61c-fcb9283fce7e,1,48,3,4218,1,1691891820,False,1,4,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1830,74f913d2-6eac-49ce-bd6d-53a06fa855a6,0,0,21,4924,1,1691891820,False,1,0,1,1,2023-08-13 01:45:15.171195,,
1831,5d101095-011e-4541-ae64-bed8b52807b3,1,3,22,4960,1,1691891820,False,1,5,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1832,fc5ee04d-710b-45ba-aae0-303b8e95ea89,0,4,14,3767,1,1691891819,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1833,c466f15e-715f-411e-904e-1a71fb574cdd,17,61,18,4693,1,1691891819,False,1,9,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1834,14391923-6727-4359-92e9-03e0b5094753,3,6,39,5074,1,1691891819,False,1,6,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1835,606c7384-75e9-4988-858a-07b88b3a9413,1,38,0,3818,1,1691891819,False,1,0,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1836,034f7f3d-e632-475a-aa01-894480d153df,1,3,12,4763,1,1691891820,False,1,3,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1837,66dc2606-0aca-11e7-82f6-3863bb44ef7c,1,26,42,462,1,1691891823,False,1,7,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1838,1786686999403592506,3,26,3,1786686999403592506,1,1691891824,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1839,4aa6bb27-b76b-444e-a3ce-6fb25b822494,4,7,11,4247,1,1691891824,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1840,d4c34830-972f-4cd1-81bb-071df209d065,10,17,1,4193,1,1691891823,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1841,f3f46097-54cf-4c30-805a-6b2a4851eed7,2,9,13,4285,1,1691891831,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1842,bb58e953-4953-4fbe-9ef2-367488dfef9b,3,5,11,4136,1,1691891832,False,1,5,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1843,06e5447e-35b8-45cb-b3bb-937791a6f8ae,1,13,8,4877,1,1691891830,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1844,49703a2d-15e9-4af4-b80e-cca664d7ea18,1,18,0,5040,1,1691891830,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1845,4fb1ee23-4511-47c4-8698-0c46673dc86c,0,0,16,4794,1,1691891831,False,1,3,1,2,2023-08-13 01:45:15.171195,0.0,0.0
1846,0e240143-2f86-4754-8345-4994750d99f1,0,15,3,5041,1,1691891831,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1847,66ddbdb1-0aca-11e7-82f6-3863bb44ef7c,1,1,16,3256,1,1691891831,False,1,5,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1848,f8c1c90f-4ec0-44bd-b097-cfafc887744d,1,51,0,4598,1,1691891828,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1849,3893eeef-06a8-47b1-95f2-a85454f7d5c9,0,13,8,4969,1,1691891829,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1850,1814907277023901890,0,22,1,1814907277023901890,1,1691891829,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1851,0575e356-72f4-4251-8e15-574cf60bd190,0,6,13,3822,1,1691891829,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1852,7b56cbab-9d93-4043-bfa5-63eb6b3e5281,0,7,11,4846,1,1691891829,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1853,1817803079955479336,2,17,3,1817803079955479336,1,1691891829,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1854,fffb18be-14b3-412f-a808-107a98cd9e58,3,6,12,4755,1,1691891830,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1855,9d56294e-61fc-4176-bb9c-4692f45bb374,0,20,2,3972,1,1691891830,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1856,66ddef2d-0aca-11e7-82f6-3863bb44ef7c,2,19,2,3317,1,1691891830,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1857,66dc210e-0aca-11e7-82f6-3863bb44ef7c,5,11,19,454,1,1691891830,False,1,1,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1858,c36cfa58-29fe-4c0c-a14f-41c3463487fd,0,5,16,3716,1,1691891825,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1859,b5861c2d-d687-4308-bf2d-5f69fc28cc4a,1,17,5,5043,1,1691891826,False,1,1,1,2,2023-08-13 01:45:15.171195,0.0,0.0
1860,72719900-dd61-40bd-9f4a-40d70c47590c,0,19,9,4808,1,1691891825,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1861,1815968345907104578,2,10,18,1815968345907104578,1,1691891825,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1862,66dde7dc-0aca-11e7-82f6-3863bb44ef7c,0,2,19,3300,1,1691891826,False,1,3,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1863,3ac7b47b-2253-4a0b-bf7d-8a2eb6b78a38,0,11,24,3736,1,1691891826,False,1,5,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1864,66de602e-0aca-11e7-82f6-3863bb44ef7c,2,48,3,3419,1,1691891826,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1865,66dbf140-0aca-11e7-82f6-3863bb44ef7c,1,79,0,403,1,1691891827,False,1,3,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1866,c1e24edf-7192-433f-8d38-be5b6b3647c5,0,23,1,3664,1,1691891827,False,1,5,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1867,3e4a2c26-7527-469c-b4f4-1ef8d40fd20d,0,5,12,4516,1,1691891828,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1868,c6c10756-ef41-491a-8e6c-ee0aa27b8cbe,0,1,17,4050,1,1691891828,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1869,c72970e7-7f1a-4671-bf55-fc34be7c9413,1,14,4,3704,1,1691891828,False,1,0,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1870,0e405c35-322f-4705-8ea7-769eb3fd028a,5,16,0,3966,1,1691891827,False,1,3,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1871,edc9b877-c311-46b4-a780-59ee7e692324,2,27,6,4698,1,1691891827,False,1,4,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1872,66dd1bf3-0aca-11e7-82f6-3863bb44ef7c,1,27,12,3107,1,1691891836,False,1,4,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1873,e63c8dac-ab44-48c8-83a0-92c53a00f12e,2,2,25,3583,1,1691891836,False,1,4,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1874,66dd4356-0aca-11e7-82f6-3863bb44ef7c,0,3,35,3142,1,1691891836,False,1,6,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1875,981f1311-004f-41c3-ba5b-3679f78aeb70,1,5,13,3601,1,1691891836,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1876,36d80620-9774-487e-8eb0-cf5f18a39321,4,10,20,4544,1,1691891836,False,1,2,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1877,8ec47777-852d-4059-a5ea-12eef71a9606,2,13,21,4660,1,1691891836,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1878,0258da92-f770-4acc-b20b-91b78aff791e,2,17,3,5077,1,1691891836,False,1,3,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1879,1abd4668-ed6b-4930-8177-17239ae75a9e,1,1,17,3902,1,1691891833,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1880,89d4a926-f1ae-4bf2-bf2d-59cff3881579,2,75,3,4710,1,1691891833,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1881,6fefe1b3-5f0d-47aa-b1dd-cec211239950,6,18,3,4489,1,1691891833,False,1,3,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1882,8066575c-f8e9-4e14-95ea-8d25ceeae2ca,0,7,26,4475,1,1691891833,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1883,e0a9ed84-55f9-40f5-90fa-87db17d2f933,0,18,1,3970,1,1691891833,False,1,0,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1884,4e862dc1-0652-4f29-a26f-315d763df67d,0,8,42,4282,1,1691891837,False,1,3,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1885,3c5a8531-4eec-4695-b4f8-8a1158890e78,0,7,9,3817,1,1691891837,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1886,66ddebce-0aca-11e7-82f6-3863bb44ef7c,5,10,17,3309,1,1691891837,False,1,3,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1887,0df3a035-5a38-4ec2-826a-0a5376e8d8a0,2,10,13,4438,1,1691891837,False,1,3,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1888,66dd3f33-0aca-11e7-82f6-3863bb44ef7c,7,13,34,3134,1,1691891839,False,1,1,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1889,1791188268875152272,1,27,0,1791188268875152272,1,1691891839,False,1,4,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1890,66db460d-0aca-11e7-82f6-3863bb44ef7c,4,24,0,264,1,1691891839,False,1,4,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1891,66dc8382-0aca-11e7-82f6-3863bb44ef7c,3,49,30,525,1,1691891839,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1892,66dc8d1d-0aca-11e7-82f6-3863bb44ef7c,0,12,43,546,1,1691891833,False,1,9,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1893,61c82689-3f4c-495d-8f44-e71de8f04088,5,16,58,3687,1,1691891834,False,1,7,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1894,c229f0ca-bdd1-4aa0-8906-a3e809e12889,2,13,2,4020,1,1691891834,False,1,5,1,1,2023-08-13 01:45:15.171195,0.0,0.0
1895,66dd2292-0aca-11e7-82f6-3863bb44ef7c,2,36,4,3119,1,1691891834,False,1,6,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1896,2ec1235f-a043-4e3a-9ba1-56f7dd4624b7,2,14,6,3591,1,1691891834,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1897,174bf571-e597-463d-84bc-611c4a13d85e,0,0,25,5030,1,1691891834,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1898,1828966747840428256,0,0,18,1828966747840428256,1,1691891838,False,1,1,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1899,d7a7789b-a052-4a69-a4ec-59436b0f8d75,0,0,18,4833,1,1691891835,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1900,23539f3b-fb83-4f34-b8b8-9f1f37b5e646,1,30,2,3540,1,1691891835,False,1,2,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1901,66dc11a7-0aca-11e7-82f6-3863bb44ef7c,0,45,25,434,1,1691891832,False,1,13,1,0,2023-08-13 01:45:15.171195,0.0,0.0
1902,66dbecd0-0aca-11e7-82f6-3863bb44ef7c,2,26,19,394,1,1691891846,False,1,6,1,0,2023-08-13 01:45:15.171195,0.0,0.0
